ROI,Degree_Centrality,Betweenness_Centrality,Eigenvector_Centrality
463,0.12539515279241306,0.003387976684317936,0.02538853192693939
464,0.08429926238145416,3.779239083556753e-05,0.0481816920381139
465,0.13171759747102213,0.00020452352687483604,0.07070595160147056
466,0.11696522655426764,0.00123158732487673,0.03419217966317789
467,0.09799789251844046,0.0019140734417308026,0.03186924752539168
468,0.12223393045310853,0.00015339264515612703,0.07378336161776745
469,0.16543730242360377,0.0032745995118112336,0.06745740779168904
470,0.09905163329820864,0.0008603326619626256,0.02761359065233511
471,0.15279241306638566,0.0005357627171395161,0.08511149993342756
472,0.16754478398314013,0.001082640843348317,0.08152576708892238
473,0.14857744994731295,0.000231200508641119,0.08818561896956166
474,0.14963119072708111,0.0005824474352305114,0.08629564959443059
475,0.08851422550052686,6.224629078799358e-05,0.04920732895128424
476,0.052687038988408846,0.0004134932173773859,0.017357347731718827
477,0.14857744994731295,0.0003245699448231094,0.07465132305634584
478,0.13066385669125394,6.0023208974136665e-05,0.07983099182483154
479,0.13593256059009481,0.0027388367946717175,0.037750415564989336
480,0.12012644889357217,0.0005646627807196561,0.06312153946977855
481,0.15279241306638566,0.00024676208133811743,0.08954956610247135
482,0.16859852476290832,0.001465010915331706,0.07404748966093261
483,0.11380400421496312,0.0013294029246864343,0.028213334081371853
484,0.061116965226554264,0.0005224242262563747,0.014422132968811579
485,0.1327713382507903,0.003774792919929039,0.04159732368130525
486,0.10115911485774498,5.3353963532565924e-05,0.05792451630437761
487,0.1232876712328767,0.0005335396353256592,0.06467082122266327
488,0.14330874604847207,0.0005357627171395161,0.08412535702805582
489,0.12434141201264488,0.003745892856348899,0.047702027993446625
490,0.12118018967334035,4.001547264942444e-05,0.06923746801335297
491,0.1612223393045311,0.003772569838115182,0.07821121924529242
492,0.05690200210748156,3.5569309021710616e-05,0.029655509775300622
493,0.1095890410958904,0.0003423545993339647,0.056435121738728125
494,0.12750263435194942,0.000384593153797246,0.06998008279580029
495,0.10115911485774498,1.5561572696998395e-05,0.05865911055802038
496,0.15384615384615383,0.00045128560821295347,0.07954045068425515
497,0.05795574288724973,0.001982988977960367,0.007570310787924755
498,0.04531085353003161,0.0006358013987630773,0.00316244292263297
499,0.13171759747102213,0.0012471488975737285,0.05272495358547142
500,0.14857744994731295,0.0004468394445852396,0.08238427049840065
501,0.04425711275026343,0.0004423932809575258,0.01026073228987858
502,0.13804004214963117,0.0016917652603451112,0.0642559934956421
503,0.07481559536354056,0.0008959019709843362,0.01713743637213041
504,0.11591148577449946,0.0019385273416832286,0.03382875505167193
505,0.14225500526870388,0.0003712546629141046,0.0852035656683006
506,0.10748155953635405,0.0005024164899316624,0.04605248683648778
507,0.014752370916754477,0.0,0.004683088546444238
508,0.15173867228661747,0.00018006962692241,0.09164056694592121
509,0.15489989462592202,0.0002156389359441206,0.08323814978856615
510,0.10221285563751316,0.0013671953155220018,0.0325269264831749
511,0.07165437302423604,0.0005202011444425177,0.025882025197480365
512,0.15384615384615383,0.002625459622165015,0.07097645226471115
513,0.06427818756585879,0.0012693797157122975,0.010952881293573606
514,0.08535300316122234,0.00036903158110024764,0.028348869604329942
515,0.15173867228661747,0.00026010057222125885,0.087884614761626
516,0.16649104320337196,0.0006980476895510708,0.08727353503980598
517,0.031612223393045306,0.00041571629919124285,0.001908693588381933
518,0.1327713382507903,0.0002512082449658312,0.07314463801189501
519,0.030558482613277132,0.00011337717250670259,0.0013740745358602506
520,0.008429926238145416,2.2230818138569135e-06,0.0003194054147374423
521,0.10432033719704951,0.0008558864983349117,0.006917301822134714
522,0.08008429926238145,0.00012004641794827333,0.0027516059522281963
523,0.0821917808219178,0.0003445776811478216,0.0057863841449806545
524,0.13382507903055849,0.0010959793342314584,0.009213571684519238
525,0.10010537407797682,0.0003668084992863907,0.004422167467953772
526,0.11275026343519494,0.0019896582234019376,0.007693732123147572
527,0.12012644889357217,0.0006602552987155033,0.006104222494008747
528,0.119072708113804,0.0018584963963843796,0.007447813068832185
529,0.11380400421496312,0.0004423932809575258,0.0048272099534858726
530,0.08640674394099052,0.0007625170621529214,0.0038872196893471466
531,0.040042149631190724,6.66924544157074e-05,0.0008418699922959481
532,0.08113804004214963,0.0007047169349926416,0.004090046313539462
533,0.0737618545837724,0.00036013925384482,0.005070452544737953
534,0.12961011591148577,0.0011359948068808828,0.005674985402809863
535,0.09167544783983139,0.00045350869002681036,0.006609911064634052
536,0.09272918861959957,0.0008447710892656271,0.003039911667093661
537,0.03477344573234984,4.446163627713827e-05,0.0006185246363144044
538,0.10010537407797682,0.0013694183973358587,0.004236630483918462
539,0.07903055848261327,0.0004290547900743843,0.002865161148629047
540,0.10748155953635405,0.001209356506738161,0.004139219949675789
541,0.09905163329820864,0.00048463183542080715,0.003208366933736052
542,0.10010537407797682,0.0016117343150462624,0.004664498768316946
543,0.11380400421496312,0.0002734390631044004,0.0042424700699129235
544,0.06533192834562697,0.0003134545357538248,0.004509687123219513
545,0.0273972602739726,4.89077999048521e-05,0.00042578901179274634
546,0.07692307692307691,0.000642470644204648,0.002615110339587452
547,0.07481559536354056,0.00028900063580139876,0.0025447128587824603
548,0.0737618545837724,0.00036236233565867693,0.0029176335836973723
549,0.06217070600632244,0.0004134932173773859,0.0015513092488757445
550,0.05690200210748156,8.892327255427654e-06,0.003050805692905476
551,0.0737618545837724,0.0003156776175676817,0.002413754458285279
552,0.08956796628029504,0.0005446550443949438,0.003223499929178288
553,0.0874604847207587,0.0006758168714125017,0.003083141377199378
554,0.10326659641728134,0.001180456443158021,0.0058330177917873165
555,0.10537407797681769,0.0011937949340411625,0.004654428869074792
556,0.09905163329820864,0.0033212842299022286,0.004253092036092494
557,0.08113804004214963,0.0002623236540351158,0.0027712835886328363
558,0.11591148577449946,0.0010604100252097478,0.005734013394411501
559,0.061116965226554264,6.224629078799358e-05,0.004345816794351353
560,0.10010537407797682,0.0001822927087362669,0.004141082787216814
561,0.09272918861959957,0.0003645854174725338,0.003475077790370837
562,0.07797681770284509,0.00018673887236398074,0.004117884411516627
563,0.08535300316122234,0.0004868549172346641,0.006507584820508418
564,0.09167544783983139,0.001082640843348317,0.011905828614968247
565,0.040042149631190724,0.00042238554463281357,0.0019531893742496544
566,0.10326659641728134,0.002280881941017193,0.021243478239844783
567,0.08851422550052686,0.0013005028611062944,0.021735239816055078
568,0.10642781875658587,0.002540982513238452,0.02673247814120823
569,0.10642781875658587,0.0022475357138093395,0.01845987500599489
570,0.119072708113804,0.0025854441495155906,0.016099249700514153
571,0.0874604847207587,0.0007336169985727814,0.003941564050209357
572,0.08429926238145416,0.0002689928994766865,0.003275631074945243
573,0.06217070600632244,0.0006202398260660789,0.00816097805262488
574,0.03793466807165437,0.00014005415427298555,0.0030102405022949643
575,0.07903055848261327,0.00028233139035982804,0.004173656401775131
576,0.08851422550052686,0.0003245699448231094,0.005795784476436007
577,0.05163329820864067,0.00025343132677968814,0.002233553893766547
578,0.04425711275026343,6.891553622956432e-05,0.0018957010526604048
579,0.11485774499473128,0.0022942204319003345,0.018376385904228115
580,0.07586933614330874,0.0007380631622004953,0.0156971214967126
581,0.10221285563751316,0.0012271411612490163,0.017725173049434214
582,0.09799789251844046,0.0009070173800536207,0.006461474834398444
583,0.09905163329820864,0.0008914558073566223,0.013947088130146603
584,0.11696522655426764,0.003187899321070814,0.01716433947724354
585,0.08324552160168598,0.0010492946161404632,0.012093003322024431
586,0.046364594309799785,0.00015339264515612703,0.003909845869411038
587,0.08851422550052686,0.0016561959513234005,0.0043971441907115685
588,0.09905163329820864,0.0010315099616296079,0.014315205622887567
589,0.08640674394099052,0.0016606421149511143,0.0038447114041117916
590,0.13909378292939936,0.0012493719793875853,0.025348868952902583
591,0.08008429926238145,0.0016584190331372574,0.008301570426686321
592,0.10010537407797682,0.001184902606785735,0.00553760286258748
593,0.10326659641728134,0.001413880033612997,0.009638136310877178
594,0.07481559536354056,0.0004268317082605274,0.004410874222598074
595,0.136986301369863,0.0019652043234495114,0.03080218131089545
596,0.1095890410958904,0.0010181714707464663,0.01921127492347287
597,0.09905163329820864,0.0020674660868869295,0.007830722715880978
598,0.12855637513171758,0.0040148857558255854,0.0190645392506761
599,0.09167544783983139,0.0007447324076420661,0.005803643685236437
600,0.1095890410958904,0.0027877445945765694,0.010674064159829171
601,0.11064278187565858,0.0014338877699377093,0.007686736306668642
602,0.07165437302423604,0.00047796258997923643,0.0079251683229102
603,0.09378292939936775,0.0022208587320430564,0.009947990477050838
604,0.13171759747102213,0.0018584963963843796,0.0195909216983514
605,0.08429926238145416,0.002207520241159915,0.004467863727029835
606,0.0958904109589041,0.0034124305842703623,0.008946480538092562
607,0.08113804004214963,0.0011204332341838844,0.007808802598669982
608,0.08113804004214963,0.0004935241626762349,0.004377926515780901
609,0.09483667017913593,0.0019363042598693717,0.014220917190558955
610,0.09483667017913593,0.0018651656418259505,0.004293374288174407
611,0.12223393045310853,0.0008269864347547718,0.024965445160828985
612,0.11064278187565858,0.0006558091350877895,0.006492576281562957
613,0.09272918861959957,0.0009203558709367623,0.004908223351137357
614,0.10010537407797682,0.0009892714071663266,0.004627013204997379
615,0.08429926238145416,0.0029744834669405504,0.004571239157879223
616,0.1232876712328767,0.0008292095165686287,0.006468587371973084
617,0.060063224446786086,0.0009025712164259069,0.0023687614742139602
618,0.05690200210748156,0.0007736324712222059,0.00426712680940173
619,0.09062170706006321,0.0008625557437764824,0.0158419352854832
620,0.09483667017913593,0.0003423545993339647,0.004677445690444462
621,0.10642781875658587,0.0011826795249718779,0.0050176335404460625
622,0.08535300316122234,0.0005046395717455194,0.006939424358009987
623,0.10326659641728134,0.0022275279774846275,0.005362730082112533
624,0.0031612223393045306,0.0,3.839399710121868e-05
625,0.1232876712328767,0.0011426640523224535,0.007219222130376929
626,0.10748155953635405,0.0022786588592033363,0.005798567540874713
627,0.22655426765015804,0.0024120437680347512,0.05981235030326772
628,0.08324552160168598,0.0006291321533215066,0.02194211567336787
629,0.21285563751317174,0.0025743287404463057,0.05652367866083763
630,0.18967334035827185,0.0011471102159501673,0.045485422774884134
631,0.16649104320337196,0.003007829694148404,0.03849980218781181
632,0.19494204425711273,0.0025076362860305982,0.05411360876435545
633,0.15700737618545837,0.0020096659597266496,0.04434064880240823
634,0.20337197049525815,0.001618403560487833,0.05527007318534901
635,0.14225500526870388,0.0019363042598693717,0.02897231875002464
636,0.14225500526870388,0.0012693797157122975,0.03341143136258933
637,0.10642781875658587,0.002952252648801981,0.01459893525507505
638,0.11380400421496312,0.0019429735053109424,0.024982560594536324
639,0.1643835616438356,0.003565823229426489,0.04304333167133442
640,0.16543730242360377,0.0026010057222125888,0.037004212319726656
641,0.12012644889357217,0.0024542823224980325,0.020704449978871
642,0.08008429926238145,0.0012160257521797316,0.015512768880887401
643,0.17070600632244468,0.0031745608301876724,0.05499375215701358
644,0.06427818756585879,0.0004090470537496721,0.0019982345887407512
645,0.10748155953635405,0.001693988342158968,0.014746581063352263
646,0.09167544783983139,0.0015761650060245518,0.005238880777294107
647,0.09062170706006321,0.002296443513714192,0.017840900305172564
648,0.07692307692307691,0.0006202398260660789,0.005378954366887331
649,0.16754478398314013,0.0016561959513234005,0.05979120509110884
650,0.08640674394099052,0.0004401701991436689,0.033182378184281144
651,0.1464699683877766,0.002136381623116494,0.04170560627968461
652,0.11591148577449946,0.0007047169349926416,0.03044813188248064
653,0.16754478398314013,0.002612121131281873,0.04965083719485889
654,0.10432033719704951,0.00339242284794565,0.015264276416678092
655,0.18018967334035826,0.0009070173800536207,0.06346028889849449
656,0.14014752370916753,0.0027677368582518574,0.05309933540281913
657,0.19494204425711273,0.0028566601308061337,0.06455510717257043
658,0.08956796628029504,0.00021119277231640678,0.02720959595866117
659,0.053740779768177024,0.0006758168714125017,0.00449541194125429
660,0.12223393045310853,0.001156002543205595,0.03408746453109555
661,0.11696522655426764,0.00035791617203096305,0.04214025594150066
662,0.19810326659641728,0.0013538568246388603,0.06331021657344556
663,0.13171759747102213,0.0017073268330421096,0.034979535617014744
664,0.11380400421496312,0.0006713707077847879,0.035476652838265094
665,0.1506849315068493,0.0013538568246388603,0.051979658996865824
666,0.0684931506849315,0.0019185196053585164,0.010545509721075048
667,0.06427818756585879,0.0006980476895510708,0.0033096827632972
668,0.12118018967334035,0.004812972127000218,0.01269633837619613
669,0.11064278187565858,0.0010915331706037445,0.03434336859528201
670,0.07797681770284509,0.00039793164468038755,0.012831927696220572
671,0.15384615384615383,0.0015717188423968378,0.05500458712173257
672,0.15279241306638566,0.001820704005548812,0.052471849270398926
673,0.19704952581664908,0.0014739032425871337,0.06863767581652902
674,0.10748155953635405,0.002280881941017193,0.010739596778507353
675,0.13066385669125394,0.0024565054043118894,0.027696066833107404
676,0.11275026343519494,0.0013316260065002912,0.025597766005404556
677,0.10432033719704951,0.0006602552987155033,0.027642632179214165
678,0.18018967334035826,0.0018029193510379568,0.05665420732178976
679,0.1601685985247629,0.0027855215127627125,0.05217736882041231
680,0.06533192834562697,2.8900063580139876e-05,0.0021311483924539567
681,0.05584826132771338,2.000773632471222e-05,0.0017742982979885144
682,0.08429926238145416,0.00020674660868869296,0.0029894052624060163
683,0.03477344573234984,4.446163627713827e-06,0.0006480339492298257
684,0.0547945205479452,1.1115409069284568e-05,0.0014920167098701007
685,0.10010537407797682,0.00046684718090995184,0.004686673681118127
686,0.0410958904109589,2.445389995242605e-05,0.0009110950191397908
687,0.10748155953635405,0.0013249567610587203,0.005195793376550998
688,0.04741833508956796,0.00015116956334227012,0.001292465877956934
689,0.060063224446786086,0.001027063798001894,0.010236745545851675
690,0.060063224446786086,0.0011159870705561706,0.005655155527212149
691,0.060063224446786086,0.001313841351989436,0.005342191898863539
692,0.06743940990516333,0.00126048738845687,0.0062944819646973535
693,0.04320337197049526,0.00022008509957183444,0.0050437558024787115
694,0.02845100105374078,0.00020452352687483604,0.0018860254162409078
695,0.04320337197049526,0.00028233139035982804,0.002825408312755983
696,0.07586933614330874,0.0011159870705561706,0.006098615541115037
697,0.07060063224446786,0.0015050263879811305,0.007100245450372887
698,0.06533192834562697,0.000566885862533513,0.0087052018517143
699,0.0958904109589041,0.00025343132677968814,0.006130377150887191
700,0.07060063224446786,0.00040015472649424443,0.0059357268501698994
701,0.10432033719704951,0.002083027659583928,0.0070695356722255565
702,0.09694415173867228,0.0018562733145705227,0.007264000494927488
703,0.08008429926238145,0.00011782333613441642,0.005402617638777105
704,0.1464699683877766,0.0019763197325187963,0.011566630767345059
705,0.06954689146469968,0.0005290934716979455,0.005408371191581768
706,0.09905163329820864,0.0007602939803390645,0.006360282618931889
707,0.0821917808219178,0.000566885862533513,0.005326673052772441
708,0.09272918861959957,0.00018451579055012382,0.006380336118952513
709,0.11801896733403582,0.0024831823860781725,0.008156619714168164
710,0.14541622760800843,0.003703654301885618,0.010385787351375927
711,0.038988408851422546,4.6684718090995184e-05,0.002881474860007674
712,0.053740779768177024,0.00020007736324712222,0.003648715660965893
713,0.10432033719704951,0.001693988342158968,0.008086957502316023
714,0.07270811380400422,0.0021386047049303508,0.009781151700572003
715,0.11591148577449946,0.002641021194862013,0.01808394953553688
716,0.11169652265542676,0.0046351255818916645,0.014228297450400428
717,0.0874604847207587,0.0016673113603926852,0.019813537329849484
718,0.1738672286617492,0.009863814008083125,0.0295719350110943
719,0.11591148577449946,0.0034057613388287916,0.012687170063620233
720,0.16227608008429925,0.008125364029647019,0.023819834253847923
721,0.08113804004214963,0.0008959019709843362,0.01007092964675668
722,0.08956796628029504,0.004628456336450094,0.017027452977251722
723,0.11591148577449946,0.005586604598222424,0.017597092424412906
724,0.14541622760800843,0.0016917652603451112,0.009336556160349715
725,0.1327713382507903,0.0008047556166162026,0.008308865142036066
726,0.06217070600632244,0.0006980476895510708,0.007891401796140719
727,0.10748155953635405,0.0008536634165210548,0.006644420113730608
728,0.08324552160168598,0.000309008372126111,0.005030334610134937
729,0.10642781875658587,0.0017206653239252511,0.00638242668537191
730,0.06427818756585879,0.0002801083085459711,0.003738120709897674
731,0.08535300316122234,0.0024854054678920294,0.010524832878504177
732,0.07797681770284509,0.0004757395081653795,0.004716215932769335
733,0.08324552160168598,0.002883337112572417,0.007794345395695766
734,0.0958904109589041,0.00036013925384482,0.005560155786709479
735,0.11591148577449946,0.001156002543205595,0.006724113872595968
736,0.06427818756585879,0.00012671566338984407,0.004216452385800309
737,0.05900948366701791,0.00015561572696998395,0.004920502413657345
738,0.07586933614330874,0.0010159483889326095,0.009261428542395977
739,0.07270811380400422,0.0012204719158074456,0.006107772733186487
740,0.16227608008429925,0.0011982410976688763,0.03999166889634353
741,0.06638566912539515,0.0014472262608208506,0.007528201441745428
742,0.06638566912539515,0.0005624396989057991,0.005066580719826082
743,0.136986301369863,0.001696211423972825,0.008038114989697814
744,0.07692307692307691,0.0004023778083081013,0.004480073580477938
745,0.0547945205479452,0.0007536247348974937,0.005200009918930666
746,0.11696522655426764,0.000309008372126111,0.007655963091666085
747,0.08640674394099052,0.0036347387656560535,0.00511546634030197
748,0.07060063224446786,0.000951479016330759,0.003520458836419403
749,0.05900948366701791,0.0001333849088314148,0.003185330494929004
750,0.12750263435194942,0.0005802243534166544,0.0074517270397148686
751,0.09272918861959957,0.001465010915331706,0.005455077788596792
752,0.0737618545837724,0.0006091244169967942,0.004117086183360407
753,0.12961011591148577,0.0009403636072614744,0.0075685926280354065
754,0.15173867228661747,0.005161995971775754,0.009385954759291585
755,0.02845100105374078,0.0003156776175676817,0.001666112014223923
756,0.04425711275026343,0.000309008372126111,0.0045820349582903685
757,0.13909378292939936,0.003005606612334547,0.024236087171264957
758,0.026343519494204423,4.6684718090995184e-05,0.002583093750006503
759,0.10326659641728134,0.004375025009670406,0.014166814663498796
760,0.014752370916754477,6.6692454415707406e-06,0.0008308592967026968
761,0.03371970495258166,0.00012004641794827333,0.002331870980818458
762,0.08429926238145416,0.000615793662438365,0.011953837773617752
763,0.025289778714436245,0.0002156389359441206,0.001757977816155757
764,0.10642781875658587,0.0014094338699852831,0.018856955554807483
765,0.14120126448893572,0.003883723928808028,0.008912154267983498
766,0.14120126448893572,0.001236033488504444,0.02847135422795408
767,0.07270811380400422,0.0017384499784361064,0.007769708124677615
768,0.11696522655426764,0.0005357627171395161,0.019785315416059972
769,0.15384615384615383,0.0018851733781506627,0.03336803021042226
770,0.032665964172813484,0.0005468781262088008,0.003202993410342918
771,0.11696522655426764,0.0007914171257330612,0.027596129270078353
772,0.11380400421496312,0.00162062664230169,0.02201356207346524
773,0.038988408851422546,0.0004868549172346641,0.003328517989386096
774,0.10221285563751316,0.0022942204319003345,0.04214370326659724
775,0.07692307692307691,0.0012538181430152991,0.009444127454271508
776,0.08429926238145416,0.0014361108517515662,0.011741323374244371
777,0.13382507903055849,0.002654359685745155,0.034817541102547804
778,0.0737618545837724,0.0012871643702231528,0.02259527204213411
779,0.17702845100105372,0.0014072107881714262,0.04314456084709709
780,0.060063224446786086,0.002078581495956214,0.01056898192716272
781,0.15911485774499473,0.0021941817502767738,0.03552445198983988
782,0.18967334035827185,0.0012515950612014422,0.04354165593988936
783,0.17913593256059007,0.003416876747898076,0.040129886163451284
784,0.119072708113804,0.0021986279139044876,0.019269640083385192
785,0.16965226554267648,0.0022186356502291995,0.03556902861113819
786,0.18018967334035826,0.004830756781511073,0.04234525169010452
787,0.07692307692307691,0.0009025712164259069,0.01307530488655159
788,0.04952581664910432,0.001082640843348317,0.010555778465887022
789,0.08535300316122234,0.0022186356502291995,0.02546542241364799
790,0.11275026343519494,0.0013560799064527172,0.02038212238130944
791,0.038988408851422546,0.00043794711732981194,0.003281821182803443
792,0.12434141201264488,0.003625846438400626,0.01901318232740664
793,0.14857744994731295,0.0012738258793400115,0.028197438363355982
794,0.07797681770284509,0.001978542814332653,0.009601675678450595
795,0.07060063224446786,0.0016250728059294037,0.023891733112318365
796,0.08429926238145416,0.0017495653875053909,0.01655883376172868
797,0.07481559536354056,0.0005224242262563747,0.011533384421397227
798,0.11380400421496312,0.0021408277867442076,0.031228311188592307
799,0.15911485774499473,0.0009181327891229053,0.04047173616397761
800,0.03477344573234984,0.000798086371174632,0.004996758042943682
801,0.05900948366701791,0.00025787749040740197,0.008473666424480145
802,0.06638566912539515,0.0017317807329945355,0.017360386242190936
803,0.10010537407797682,0.0030789683121918254,0.013823276349013484
804,0.15911485774499473,0.002956698812429695,0.04377541578809643
805,0.07903055848261327,0.0015072494697949874,0.022496746735898184
806,0.14330874604847207,0.001747342305691534,0.03338386043760619
807,0.0958904109589041,0.001007056061677182,0.022881807137140248
808,0.13382507903055849,0.0015028033061672734,0.02942681447305502
809,0.10115911485774498,0.0013738645609635725,0.016535232613395057
810,0.15700737618545837,0.001589503496907693,0.03159366228889965
811,0.1327713382507903,0.00141165695179914,0.05970925430519343
812,0.136986301369863,0.0017251114875529649,0.025017544591937387
813,0.16543730242360377,0.00339242284794565,0.040658417638345226
814,0.13487881981032665,0.0037081004655133316,0.022483674652207946
815,0.13487881981032665,0.0016673113603926852,0.06497101156710128
816,0.07692307692307691,0.0020074428779127927,0.019604068210593583
817,0.022128556375131715,0.0001156002543205595,0.0014877431555239955
818,0.08851422550052686,0.0012738258793400115,0.01387459121813403
819,0.005268703898840885,0.0,0.0007503037732173121
820,0.1095890410958904,0.0009159097073090484,0.022618551916254618
821,0.12223393045310853,0.002360912886316042,0.02395070934218208
822,0.04531085353003161,0.0007625170621529214,0.003907189013770194
823,0.12118018967334035,0.0022786588592033363,0.023133723111799433
824,0.05795574288724973,0.00032012378119539555,0.007297367947697364
825,0.05795574288724973,0.00039348548105267367,0.009197107183948212
826,0.13066385669125394,0.004808525963372504,0.025248515690302013
827,0.03793466807165437,0.00014227723608684247,0.0027512195829262416
828,0.053740779768177024,0.0017139960784836802,0.008346255188173902
829,0.05057955742887249,0.00030233912668454024,0.009090930249229325
830,0.018967334035827184,0.00027121598129054345,0.0015806505051669927
831,0.025289778714436245,9.559251799584728e-05,0.0012932772945369647
832,0.03477344573234984,0.00072027850768964,0.0036373597540307317
833,0.06322444678609061,0.0008158710256854873,0.01785002539013718
834,0.04531085353003161,0.0004068239719358152,0.005364371394618421
835,0.04214963119072708,0.0004690702627238088,0.003198163553042803
836,0.032665964172813484,8.892327255427654e-05,0.0029284723103259157
837,0.0368809272918862,0.0012916105338508668,0.003932369825482676
838,0.04531085353003161,9.114635436813345e-05,0.005924755469379821
839,0.11696522655426764,0.0008714480710319101,0.05370351755179119
840,0.05584826132771338,0.0013294029246864343,0.012396439198397216
841,0.09378292939936775,0.0006758168714125017,0.03828497696493098
842,0.015806111696522653,5.557704534642284e-05,0.00143924925662703
843,0.012644889357218123,2.445389995242605e-05,0.001067495909613022
844,0.03371970495258166,0.0010737485160928891,0.0028846487577685164
845,0.07165437302423604,0.0017962501055963861,0.011622950021208387
846,0.03793466807165437,0.00014450031790069938,0.009343297557660574
847,0.032665964172813484,0.00023564667226883283,0.0023308927585655843
848,0.026343519494204423,8.447710892656271e-05,0.0011163165892933869
849,0.04320337197049526,0.0013783107245912865,0.004379389222822873
850,0.06427818756585879,0.0011604487068333088,0.00681039201045051
851,0.025289778714436245,0.00010226176343741802,0.0016718757453271498
852,0.053740779768177024,0.0003312391902646801,0.013180403302781453
853,0.053740779768177024,7.336169985727815e-05,0.008548410857863044
854,0.09272918861959957,0.0016806498512758265,0.028230186671654757
855,0.07692307692307691,0.0010404022888850354,0.014269541537879767
856,0.08535300316122234,0.0018073655146656708,0.012923933735391637
857,0.13171759747102213,0.008238741202153722,0.03824391852798684
858,0.11169652265542676,0.0009914944889801835,0.04170992340250983
859,0.07165437302423604,0.00010226176343741802,0.013863974571346112
860,0.05900948366701791,0.00010670792706513185,0.00838109031122626
861,0.09799789251844046,0.0012515950612014422,0.01895514895961901
862,0.10221285563751316,0.0012893874520370097,0.018223246290738907
863,0.11591148577449946,0.0025054132042167413,0.020453394799959355
864,0.07481559536354056,0.0005290934716979455,0.012081482909539719
865,0.09799789251844046,0.002385366786268468,0.015246907555882863
866,0.13909378292939936,0.003701431220071761,0.027859068784493176
867,0.17175974710221284,0.0044639482822246826,0.056845405091414176
868,0.05690200210748156,0.0004601779354683811,0.008931620367279007
869,0.12434141201264488,0.0026765905038837238,0.025302487535035858
870,0.09378292939936775,0.0022030740775322013,0.01713180474891615
871,0.09272918861959957,0.001874057969081378,0.015315852507087621
872,0.09694415173867228,0.001722888405739108,0.017558558657766864
873,0.12961011591148577,0.004481732936735538,0.02430877936531967
874,0.07903055848261327,0.0014672339971455628,0.018203357132844523
875,0.11064278187565858,0.0006580322169016464,0.022893520690605153
876,0.07797681770284509,0.002314228168225047,0.009505319121670483
877,0.07692307692307691,0.000798086371174632,0.01301610791923625
878,0.09378292939936775,0.0006891553622956432,0.01473398983377671
879,0.09378292939936775,0.0015761650060245518,0.015042633197897995
880,0.10432033719704951,0.0017406730602499633,0.015370679120937708
881,0.07270811380400422,0.0020674660868869295,0.008374167214583216
882,0.10221285563751316,0.0022253048956707706,0.016443184683811722
883,0.07692307692307691,0.0004690702627238088,0.014157368818937107
884,0.12750263435194942,0.0012782720429677253,0.02376633034766591
885,0.09799789251844046,0.0013471875791972896,0.018035519764668374
886,0.12855637513171758,0.0032167993846509537,0.025269494382159127
887,0.05795574288724973,0.00011337717250670259,0.0078943338504462
888,0.05795574288724973,0.0003312391902646801,0.006858730811542882
889,0.061116965226554264,0.00021119277231640678,0.009498062095862372
890,0.08113804004214963,0.00023786975408268975,0.012772677292680562
891,0.07903055848261327,0.0009470328527030451,0.010962574670334351
892,0.038988408851422546,7.780786348499197e-05,0.00708024009563576
893,0.04531085353003161,0.0003267930266369663,0.007593444103977841
894,0.08535300316122234,0.001184902606785735,0.013431766693614788
895,0.06322444678609061,0.0005957859261136528,0.01401118268013219
896,0.11696522655426764,0.0005424319625810869,0.047490098841505006
897,0.06533192834562697,0.0008558864983349117,0.011216535240841045
898,0.10432033719704951,0.0010670792706513185,0.03381462598701441
899,0.10537407797681769,0.0011604487068333088,0.027157069971318185
900,0.11380400421496312,0.0032323609573479523,0.021615713386017192
901,0.1232876712328767,0.0014805724880287043,0.03718643772192336
902,0.13382507903055849,0.0065425297781808965,0.04598602377412374
903,0.06427818756585879,1.1115409069284568e-05,0.011037013534342542
904,0.20021074815595363,0.018580517800216082,0.058549740020010885
905,0.22128556375131717,0.012731589547958543,0.07248727495984172
906,0.22971548998946256,0.011957957076736338,0.08611699374365586
907,0.119072708113804,0.003952639465037593,0.024886814477543862
908,0.0958904109589041,0.0007625170621529214,0.017142199942834647
909,0.12855637513171758,0.004019331919453299,0.03442092628587921
910,0.10221285563751316,0.0036636388292361935,0.025350912650720585
911,0.20864067439409903,0.012573750739174702,0.06159509838336416
912,0.09167544783983139,0.0025143055314721693,0.01752368748981794
913,0.1506849315068493,0.009388074499917746,0.045632948663082276
914,0.20442571127502632,0.007682970748689493,0.07755091270086056
915,0.06322444678609061,0.00035569309021710616,0.01054101493310828
916,0.16965226554267648,0.0010559638615820338,0.07087933721836318
917,0.07586933614330874,0.00020452352687483604,0.0116996421904912
918,0.11485774499473128,0.003463561465989071,0.029693352132468553
919,0.08113804004214963,0.00014227723608684247,0.014959827221694744
920,0.15489989462592202,0.004966364772156345,0.043866477168734645
921,0.07586933614330874,0.0001311618270175579,0.011251095732185483
922,0.0684931506849315,0.00022675434501340518,0.009143541498250732
923,0.08324552160168598,0.0011604487068333088,0.011430836164806387
924,0.06427818756585879,0.00015339264515612703,0.00985070213392211
925,0.05057955742887249,1.7784654510855308e-05,0.006974816546154267
926,0.04847207586933614,0.0001333849088314148,0.006781183908017112
927,0.08640674394099052,0.00015116956334227012,0.013267640601951066
928,0.0737618545837724,0.0003712546629141046,0.010869547163704613
